entry_time,exit_time,symbol,timeframe,asset_class,direction,exit_reason,label,gross_r,cost_r,net_r,risk_amount,money_pnl,equity_after,open_slots_in_use
2025-10-28 16:00:00+00:00,2025-10-29 00:00:00+00:00,SI=F,4h,commodities,short,sl,0,-1.0,0.0748,-1.0748,51.95,-55.84,5139.39,5
2025-10-29 00:00:00+00:00,2025-11-03 00:00:00+00:00,BRK-B,1d,us_stocks,long,sl,0,-1.0,0.0669,-1.0669,51.39,-54.83,5084.55,4
2025-10-29 00:00:00+00:00,2025-10-29 06:00:00+00:00,SI=F,1h,commodities,short,sl,0,-1.0,0.1545,-1.1545,50.85,-58.7,5025.85,5
2025-10-29 08:00:00+00:00,2025-10-29 12:00:00+00:00,SI=F,1h,commodities,short,sl,0,-1.0,0.2913,-1.2913,50.26,-64.9,4960.95,5
2025-10-29 12:00:00+00:00,2025-10-31 12:00:00+00:00,WMT,4h,us_stocks,long,sl,0,-1.0,0.0854,-1.0854,49.61,-53.84,4907.11,4
2025-10-29 12:00:00+00:00,2025-10-31 12:00:00+00:00,SLV,4h,etfs,short,sl,0,-1.0,0.0375,-1.0375,49.07,-50.91,4856.2,5
2025-10-31 00:00:00+00:00,2025-11-10 00:00:00+00:00,XOM,1d,us_stocks,long,tp,1,3.0,0.0506,2.9494,48.56,143.23,4999.43,5
2025-10-31 12:00:00+00:00,2025-11-04 08:00:00+00:00,GBPUSD=X,1h,fx,long,sl,0,-1.0,0.1046,-1.1046,49.99,-55.22,4944.2,3
2025-10-31 12:00:00+00:00,2025-11-03 04:00:00+00:00,CL=F,4h,commodities,short,sl,0,-1.0,0.1717,-1.1717,49.44,-57.93,4886.27,4
2025-10-31 13:00:00+00:00,2025-11-03 01:00:00+00:00,CL=F,1h,commodities,short,sl,0,-1.0,0.1697,-1.1697,48.86,-57.15,4829.12,5
2025-11-03 00:00:00+00:00,2025-11-04 00:00:00+00:00,AUDUSD=X,1d,fx,long,sl,0,-1.0,0.0317,-1.0317,48.29,-49.82,4779.3,5
2025-11-03 02:00:00+00:00,2025-11-03 03:00:00+00:00,XRP-USD,1h,crypto,long,sl,0,-1.0,0.7772,-1.7772,47.79,-84.94,4694.36,5
2025-11-03 03:00:00+00:00,2025-11-03 04:00:00+00:00,XRP-USD,1h,crypto,long,sl,0,-1.0,0.6815,-1.6815,46.94,-78.94,4615.43,5
2025-11-03 04:00:00+00:00,2025-11-03 06:00:00+00:00,BTC-USD,1h,crypto,long,sl,0,-1.0,0.8498,-1.8498,46.15,-85.37,4530.05,4
2025-11-03 07:00:00+00:00,2025-11-03 08:00:00+00:00,GBPJPY=X,1h,fx,long,sl,0,-1.0,0.1643,-1.1643,45.3,-52.74,4477.31,4
2025-11-03 08:00:00+00:00,2025-11-03 09:00:00+00:00,CL=F,1h,commodities,long,sl,0,-1.0,0.2637,-1.2637,44.77,-56.58,4420.73,4
2025-11-03 10:00:00+00:00,2025-11-03 14:00:00+00:00,GBPUSD=X,1h,fx,short,tp,1,3.0,0.2746,2.7254,44.21,120.48,4541.22,4
2025-11-03 12:00:00+00:00,2025-11-04 20:00:00+00:00,USDCHF=X,4h,fx,short,sl,0,-1.0,0.0886,-1.0886,45.41,-49.44,4491.78,5
2025-11-03 14:00:00+00:00,2025-11-03 15:00:00+00:00,AUDUSD=X,1h,fx,long,sl,0,-1.0,0.3211,-1.3211,44.92,-59.34,4432.44,5
2025-11-03 16:00:00+00:00,2025-11-04 00:00:00+00:00,EURUSD=X,1h,fx,short,tp,1,3.0,0.2759,2.7241,44.32,120.74,4553.18,5
2025-11-04 00:00:00+00:00,2025-11-10 00:00:00+00:00,ETH-USD,1d,crypto,long,tp,1,3.0,0.0671,2.9329,45.53,133.54,4686.72,4
2025-11-04 00:00:00+00:00,2025-11-04 07:00:00+00:00,USDCHF=X,1h,fx,short,tp,1,3.0,0.2299,2.7701,46.87,129.83,4816.55,5
2025-11-04 07:00:00+00:00,2025-11-04 08:00:00+00:00,GBPUSD=X,1h,fx,short,tp,1,3.0,0.2568,2.7432,48.17,132.13,4948.67,5
2025-11-04 09:00:00+00:00,2025-11-04 11:00:00+00:00,USDCHF=X,1h,fx,short,sl,0,-1.0,0.245,-1.245,49.49,-61.61,4887.06,4
2025-11-04 10:00:00+00:00,2025-11-04 12:00:00+00:00,EURJPY=X,1h,fx,long,sl,0,-1.0,0.1847,-1.1847,48.87,-57.9,4829.17,5
2025-11-04 12:00:00+00:00,2025-11-10 12:00:00+00:00,SLV,4h,etfs,long,tp,1,3.0,0.0374,2.9626,48.29,143.07,4972.24,4
2025-11-04 14:00:00+00:00,2025-11-04 16:00:00+00:00,BTC-USD,1h,crypto,long,sl,0,-1.0,0.6707,-1.6707,49.72,-83.07,4889.17,5
2025-11-04 16:00:00+00:00,2025-11-04 20:00:00+00:00,CL=F,1h,commodities,short,tp,1,3.0,0.5338,2.4662,48.89,120.58,5009.75,5
2025-11-04 20:00:00+00:00,2025-11-04 21:00:00+00:00,SOL-USD,1h,crypto,long,sl,0,-1.0,0.775,-1.775,50.1,-88.92,4920.82,4
2025-11-04 20:00:00+00:00,2025-11-04 21:00:00+00:00,ETH-USD,1h,crypto,long,sl,0,-1.0,0.8504,-1.8504,49.21,-91.06,4829.77,5
2025-11-04 21:00:00+00:00,2025-11-04 22:00:00+00:00,BNB-USD,1h,crypto,long,tp,1,3.0,1.9366,1.0634,48.3,51.36,4881.13,4
2025-11-05 00:00:00+00:00,2025-11-10 00:00:00+00:00,HD,1d,us_stocks,long,sl,0,-1.0,0.0393,-1.0393,48.81,-50.73,4830.4,4
2025-11-05 00:00:00+00:00,2025-11-06 00:00:00+00:00,QQQ,1d,etfs,long,sl,0,-1.0,0.0754,-1.0754,48.3,-51.95,4778.45,5
2025-11-06 00:00:00+00:00,2025-11-18 00:00:00+00:00,UNH,1d,us_stocks,long,sl,0,-1.0,0.0256,-1.0256,47.78,-49.01,4729.44,5
2025-11-10 00:00:00+00:00,2025-11-12 00:00:00+00:00,GLD,1d,etfs,short,sl,0,-1.0,0.0399,-1.0399,47.29,-49.18,4680.26,3
2025-11-10 00:00:00+00:00,2025-11-17 00:00:00+00:00,GBPJPY=X,1d,fx,short,sl,0,-1.0,0.0156,-1.0156,46.8,-47.53,4632.73,4
2025-11-10 00:00:00+00:00,2025-11-11 00:00:00+00:00,XRP-USD,1d,crypto,short,sl,0,-1.0,0.1254,-1.1254,46.33,-52.14,4580.59,5
2025-11-10 12:00:00+00:00,2025-11-12 12:00:00+00:00,XLF,4h,etfs,short,sl,0,-1.0,0.0656,-1.0656,45.81,-48.81,4531.78,5
2025-11-11 00:00:00+00:00,2025-11-12 00:00:00+00:00,XLF,1d,etfs,short,sl,0,-1.0,0.0905,-1.0905,45.32,-49.42,4482.36,5
2025-11-12 00:00:00+00:00,2025-12-16 00:00:00+00:00,CL=F,1d,commodities,long,sl,0,-1.0,0.0282,-1.0282,44.82,-46.09,4436.28,4
2025-11-12 04:00:00+00:00,2025-11-12 16:00:00+00:00,XRP-USD,4h,crypto,long,sl,0,-1.0,0.1805,-1.1805,44.36,-52.37,4383.91,5
2025-11-12 12:00:00+00:00,2025-11-12 16:00:00+00:00,V,4h,us_stocks,short,sl,0,-1.0,0.1576,-1.1576,43.84,-50.75,4333.16,5
2025-11-12 16:00:00+00:00,2025-11-14 12:00:00+00:00,SLV,4h,etfs,short,tp,1,3.0,0.03,2.97,43.33,128.69,4461.86,4
2025-11-12 16:00:00+00:00,2025-11-12 19:00:00+00:00,ETH-USD,1h,crypto,long,sl,0,-1.0,0.6994,-1.6994,44.62,-75.83,4386.03,5
2025-11-13 00:00:00+00:00,2025-11-14 00:00:00+00:00,SOL-USD,1d,crypto,long,sl,0,-1.0,0.0781,-1.0781,43.86,-47.29,4338.74,5
2025-11-14 00:00:00+00:00,2025-11-16 00:00:00+00:00,BTC-USD,1d,crypto,long,sl,0,-1.0,0.2111,-1.2111,43.39,-52.55,4286.2,5
2025-11-14 12:00:00+00:00,2025-11-14 20:00:00+00:00,BTC-USD,4h,crypto,long,sl,0,-1.0,0.3843,-1.3843,42.86,-59.34,4226.86,5
2025-11-15 16:00:00+00:00,2025-11-15 20:00:00+00:00,BTC-USD,1h,crypto,long,sl,0,-1.0,1.1577,-2.1577,42.27,-91.2,4135.66,5
2025-11-15 20:00:00+00:00,2025-11-15 21:00:00+00:00,ETH-USD,1h,crypto,long,sl,0,-1.0,0.5607,-1.5607,41.36,-64.55,4071.11,5
2025-11-16 00:00:00+00:00,2025-11-21 08:00:00+00:00,XRP-USD,4h,crypto,long,sl,0,-1.0,0.1408,-1.1408,40.71,-46.44,4024.67,4
2025-11-16 03:00:00+00:00,2025-11-16 09:00:00+00:00,ETH-USD,1h,crypto,short,sl,0,-1.0,0.47,-1.47,40.25,-59.16,3965.51,5
2025-11-16 10:00:00+00:00,2025-11-16 13:00:00+00:00,XRP-USD,1h,crypto,short,tp,1,3.0,0.5209,2.4791,39.66,98.31,4063.82,5
2025-11-17 00:00:00+00:00,2025-11-18 00:00:00+00:00,MA,1d,us_stocks,long,sl,0,-1.0,0.0308,-1.0308,40.64,-41.89,4021.93,4
2025-11-17 00:00:00+00:00,2025-11-28 00:00:00+00:00,GLD,1d,etfs,long,tp,1,3.0,0.0396,2.9604,40.22,119.06,4140.99,5
2025-11-18 00:00:00+00:00,2025-12-08 00:00:00+00:00,BRK-B,1d,us_stocks,long,sl,0,-1.0,0.0454,-1.0454,41.41,-43.29,4097.71,4
2025-11-18 01:00:00+00:00,2025-11-18 02:00:00+00:00,AUDUSD=X,1h,fx,short,sl,0,-1.0,0.3472,-1.3472,40.98,-55.21,4042.5,5
2025-11-18 03:00:00+00:00,2025-11-18 04:00:00+00:00,AUDJPY=X,1h,fx,long,sl,0,-1.0,0.0576,-1.0576,40.43,-42.76,3999.75,5
2025-11-18 04:00:00+00:00,2025-11-18 10:00:00+00:00,USDJPY=X,1h,fx,long,tp,1,3.0,0.1268,2.8732,40.0,114.92,4114.67,5
2025-11-18 12:00:00+00:00,2025-12-11 12:00:00+00:00,V,4h,us_stocks,long,tp,1,3.0,0.0411,2.9589,41.15,121.75,4236.42,5
2025-11-21 08:00:00+00:00,2025-11-21 12:00:00+00:00,SOL-USD,4h,crypto,long,sl,0,-1.0,0.1684,-1.1684,42.36,-49.5,4186.92,5
2025-11-21 12:00:00+00:00,2025-11-21 13:00:00+00:00,SOL-USD,1h,crypto,long,tp,1,3.0,0.7685,2.2315,41.87,93.43,4280.35,5
2025-11-21 14:30:00+00:00,2025-11-21 15:30:00+00:00,AMZN,1h,us_stocks,long,sl,0,-1.0,0.1947,-1.1947,42.8,-51.14,4229.21,5
2025-11-21 16:00:00+00:00,2025-11-21 17:00:00+00:00,EURUSD=X,1h,fx,long,tp,1,3.0,0.4266,2.5734,42.29,108.83,4338.05,5
2025-11-22 07:00:00+00:00,2025-11-22 10:00:00+00:00,XRP-USD,1h,crypto,short,tp,1,3.0,0.6159,2.3841,43.38,103.42,4441.47,5
2025-11-22 14:00:00+00:00,2025-11-22 16:00:00+00:00,BTC-USD,1h,crypto,short,sl,0,-1.0,1.0251,-2.0251,44.41,-89.94,4351.53,5
2025-11-22 16:00:00+00:00,2025-11-22 22:00:00+00:00,XRP-USD,1h,crypto,short,sl,0,-1.0,0.8043,-1.8043,43.52,-78.51,4273.01,5
2025-11-23 07:00:00+00:00,2025-11-24 05:00:00+00:00,BNB-USD,1h,crypto,long,tp,1,3.0,0.6018,2.3982,42.73,102.48,4375.49,5
2025-11-24 05:00:00+00:00,2025-11-24 07:00:00+00:00,BNB-USD,1h,crypto,short,sl,0,-1.0,0.976,-1.976,43.75,-86.46,4289.03,5
2025-11-24 07:00:00+00:00,2025-11-24 12:00:00+00:00,GBPUSD=X,1h,fx,long,tp,1,3.0,0.384,2.616,42.89,112.2,4401.23,5
2025-11-24 12:00:00+00:00,2025-12-09 12:00:00+00:00,XOM,4h,us_stocks,long,tp,1,3.0,0.0617,2.9383,44.01,129.32,4530.56,5
2025-11-28 00:00:00+00:00,2025-12-02 00:00:00+00:00,QQQ,1d,etfs,short,sl,0,-1.0,0.0503,-1.0503,45.31,-47.58,4482.97,5
2025-12-02 04:00:00+00:00,2025-12-02 12:00:00+00:00,AUDJPY=X,4h,fx,short,sl,0,-1.0,0.0864,-1.0864,44.83,-48.7,4434.27,5
2025-12-02 12:00:00+00:00,2025-12-04 12:00:00+00:00,V,4h,us_stocks,long,sl,0,-1.0,0.064,-1.064,44.34,-47.18,4387.09,5
2025-12-04 12:00:00+00:00,2025-12-05 12:00:00+00:00,XLF,4h,etfs,short,sl,0,-1.0,0.1008,-1.1008,43.87,-48.29,4338.8,5
2025-12-05 12:00:00+00:00,2025-12-09 04:00:00+00:00,AUDJPY=X,4h,fx,short,sl,0,-1.0,0.0517,-1.0517,43.39,-45.63,4293.17,5
2025-12-08 00:00:00+00:00,2025-12-09 00:00:00+00:00,AVGO,1d,us_stocks,short,sl,0,-1.0,0.0391,-1.0391,42.93,-44.61,4248.56,5
2025-12-09 00:00:00+00:00,2025-12-09 05:00:00+00:00,USDJPY=X,1h,fx,long,tp,1,3.0,0.1933,2.8067,42.49,119.24,4367.8,5
2025-12-09 04:00:00+00:00,2025-12-09 05:00:00+00:00,NG=F,1h,commodities,long,sl,0,-1.0,0.2862,-1.2862,43.68,-56.18,4311.62,5
2025-12-09 06:00:00+00:00,2025-12-09 12:00:00+00:00,XRP-USD,1h,crypto,long,tp,1,3.0,0.6969,2.3031,43.12,99.3,4410.93,4
2025-12-09 08:00:00+00:00,2025-12-09 09:00:00+00:00,SI=F,1h,commodities,short,sl,0,-1.0,0.1887,-1.1887,44.11,-52.43,4358.49,5
2025-12-09 10:00:00+00:00,2025-12-09 15:00:00+00:00,EURJPY=X,1h,fx,long,tp,1,3.0,0.1067,2.8933,43.58,126.11,4484.6,5
2025-12-09 14:30:00+00:00,2025-12-15 14:30:00+00:00,XOM,1h,us_stocks,short,tp,1,3.0,0.1044,2.8956,44.85,129.86,4614.46,4
2025-12-09 14:30:00+00:00,2025-12-09 18:30:00+00:00,JNJ,1h,us_stocks,short,tp,1,3.0,0.1177,2.8823,46.14,133.0,4747.46,5
2025-12-09 17:30:00+00:00,2025-12-09 18:30:00+00:00,DIA,1h,etfs,long,sl,0,-1.0,0.2385,-1.2385,47.47,-58.8,4688.66,5
2025-12-09 18:30:00+00:00,2025-12-10 16:30:00+00:00,CVX,1h,us_stocks,long,tp,1,3.0,0.133,2.867,46.89,134.42,4823.08,4
2025-12-09 19:30:00+00:00,2025-12-10 14:30:00+00:00,WMT,1h,us_stocks,short,sl,0,-1.0,0.0876,-1.0876,48.23,-52.45,4770.63,5
2025-12-10 14:30:00+00:00,2025-12-10 15:30:00+00:00,AMZN,1h,us_stocks,short,tp,1,3.0,0.2504,2.7496,47.71,131.17,4901.8,5
2025-12-10 16:00:00+00:00,2025-12-11 12:00:00+00:00,DIA,4h,etfs,short,sl,0,-1.0,0.1294,-1.1294,49.02,-55.36,4846.44,5
2025-12-10 17:30:00+00:00,2025-12-11 15:30:00+00:00,CVX,1h,us_stocks,short,sl,0,-1.0,0.1079,-1.1079,48.46,-53.69,4792.75,5
2025-12-11 13:00:00+00:00,2025-12-11 14:00:00+00:00,HG=F,1h,commodities,long,tp,1,3.0,0.2393,2.7607,47.93,132.31,4925.06,4
2025-12-11 14:30:00+00:00,2025-12-11 17:30:00+00:00,XLK,1h,etfs,long,tp,1,3.0,0.1136,2.8864,49.25,142.16,5067.22,4
2025-12-11 14:30:00+00:00,2025-12-11 15:30:00+00:00,GOOGL,1h,us_stocks,long,sl,0,-1.0,0.1382,-1.1382,50.67,-57.67,5009.54,5
2025-12-11 16:00:00+00:00,2025-12-12 15:00:00+00:00,AUDUSD=X,1h,fx,long,sl,0,-1.0,0.1706,-1.1706,50.1,-58.64,4950.9,4
2025-12-11 16:00:00+00:00,2025-12-11 18:00:00+00:00,ETH-USD,1h,crypto,short,sl,0,-1.0,0.6277,-1.6277,49.51,-80.59,4870.32,5
2025-12-11 17:30:00+00:00,2025-12-12 14:30:00+00:00,XLE,1h,etfs,short,tp,1,3.0,0.1745,2.8255,48.7,137.61,5007.93,5
2025-12-11 18:00:00+00:00,2025-12-11 19:00:00+00:00,XRP-USD,1h,crypto,short,sl,0,-1.0,0.9354,-1.9354,50.08,-96.92,4911.0,5
2025-12-11 19:00:00+00:00,2025-12-11 21:00:00+00:00,CL=F,1h,commodities,short,sl,0,-1.0,0.3155,-1.3155,49.11,-64.6,4846.4,5
2025-12-11 23:00:00+00:00,2025-12-12 14:00:00+00:00,CL=F,1h,commodities,short,tp,1,3.0,0.2606,2.7394,48.46,132.76,4979.16,5
2025-12-12 14:30:00+00:00,2025-12-15 14:30:00+00:00,TSLA,1h,us_stocks,short,sl,0,-1.0,0.0436,-1.0436,49.79,-51.96,4927.2,4
2025-12-12 14:30:00+00:00,2025-12-15 14:30:00+00:00,JPM,1h,us_stocks,short,sl,0,-1.0,0.1205,-1.1205,49.27,-55.21,4871.99,5
2025-12-12 15:30:00+00:00,2025-12-15 14:30:00+00:00,XLE,1h,etfs,long,sl,0,-1.0,0.104,-1.104,48.72,-53.79,4818.2,5
2025-12-15 14:30:00+00:00,2025-12-16 20:30:00+00:00,TSLA,1h,us_stocks,short,sl,0,-1.0,0.0273,-1.0273,48.18,-49.5,4768.71,2
2025-12-15 14:30:00+00:00,2025-12-15 16:30:00+00:00,XLE,1h,etfs,long,sl,0,-1.0,0.0771,-1.0771,47.69,-51.36,4717.34,3
2025-12-15 14:30:00+00:00,2025-12-15 15:30:00+00:00,XLE,1h,etfs,long,sl,0,-1.0,0.1448,-1.1448,47.17,-54.01,4663.34,4
2025-12-15 14:30:00+00:00,2025-12-16 17:30:00+00:00,UNH,1h,us_stocks,long,sl,0,-1.0,0.1142,-1.1142,46.63,-51.96,4611.38,5
2025-12-15 15:30:00+00:00,2025-12-15 20:30:00+00:00,AVGO,1h,us_stocks,long,sl,0,-1.0,0.0568,-1.0568,46.11,-48.73,4562.64,5
2025-12-15 16:30:00+00:00,2025-12-15 20:30:00+00:00,CVX,1h,us_stocks,long,tp,1,3.0,0.2864,2.7136,45.63,123.81,4686.46,5
2025-12-16 00:00:00+00:00,2026-01-08 00:00:00+00:00,EURUSD=X,1d,fx,short,tp,1,3.0,0.0487,2.9513,46.86,138.31,4824.77,3
2025-12-16 00:00:00+00:00,2026-01-13 00:00:00+00:00,GOOGL,1d,us_stocks,long,tp,1,3.0,0.0192,2.9808,48.25,143.82,4968.59,4
2025-12-16 00:00:00+00:00,2026-01-06 00:00:00+00:00,^DJI,1d,indices,long,tp,1,3.0,0.0708,2.9292,49.69,145.54,5114.13,5
2025-12-16 17:30:00+00:00,2025-12-18 14:30:00+00:00,AMZN,1h,us_stocks,long,tp,1,3.0,0.0914,2.9086,51.14,148.75,5262.88,5
2025-12-16 21:00:00+00:00,2025-12-17 05:00:00+00:00,GC=F,1h,commodities,long,tp,1,3.0,0.2543,2.7457,52.63,144.5,5407.38,5
2025-12-17 06:00:00+00:00,2025-12-17 07:00:00+00:00,GBPUSD=X,1h,fx,long,sl,0,-1.0,0.1067,-1.1067,54.07,-59.84,5347.54,5
2025-12-17 07:00:00+00:00,2025-12-17 09:00:00+00:00,BNB-USD,1h,crypto,short,tp,1,3.0,1.1852,1.8148,53.48,97.05,5444.59,5
2025-12-17 09:00:00+00:00,2025-12-17 13:00:00+00:00,SOL-USD,1h,crypto,long,tp,1,3.0,0.6675,2.3325,54.45,127.0,5571.58,5
2025-12-17 13:00:00+00:00,2025-12-17 19:00:00+00:00,NG=F,1h,commodities,short,sl,0,-1.0,0.1542,-1.1542,55.72,-64.31,5507.28,5
2025-12-17 20:00:00+00:00,2025-12-18 05:00:00+00:00,EURJPY=X,1h,fx,short,sl,0,-1.0,0.0994,-1.0994,55.07,-60.55,5446.73,5
2025-12-18 05:00:00+00:00,2025-12-18 17:00:00+00:00,BNB-USD,1h,crypto,long,sl,0,-1.0,0.5276,-1.5276,54.47,-83.2,5363.53,5
2025-12-18 14:30:00+00:00,2025-12-19 16:30:00+00:00,UNH,1h,us_stocks,long,tp,1,3.0,0.083,2.917,53.64,156.45,5519.98,5
2025-12-18 17:00:00+00:00,2025-12-19 04:00:00+00:00,NZDUSD=X,1h,fx,long,sl,0,-1.0,0.1312,-1.1312,55.2,-62.44,5457.54,5
2025-12-19 04:00:00+00:00,2025-12-19 08:00:00+00:00,USDJPY=X,4h,fx,short,sl,0,-1.0,0.0566,-1.0566,54.58,-57.67,5399.87,5
2025-12-19 08:00:00+00:00,2025-12-19 16:00:00+00:00,USDJPY=X,4h,fx,short,sl,0,-1.0,0.0522,-1.0522,54.0,-56.82,5343.06,5
2025-12-19 16:00:00+00:00,2025-12-22 07:00:00+00:00,AUDUSD=X,1h,fx,long,tp,1,3.0,0.1794,2.8206,53.43,150.71,5493.76,5
2025-12-19 18:30:00+00:00,2025-12-19 20:30:00+00:00,XOM,1h,us_stocks,long,sl,0,-1.0,0.1446,-1.1446,54.94,-62.88,5430.88,5
2025-12-19 20:30:00+00:00,2025-12-23 14:30:00+00:00,JNJ,1h,us_stocks,long,sl,0,-1.0,0.1088,-1.1088,54.31,-60.22,5370.67,5
2025-12-22 08:00:00+00:00,2025-12-22 12:00:00+00:00,CL=F,4h,commodities,short,sl,0,-1.0,0.188,-1.188,53.71,-63.81,5306.86,5
2025-12-22 12:00:00+00:00,2025-12-23 08:00:00+00:00,HG=F,4h,commodities,long,tp,1,3.0,0.2452,2.7548,53.07,146.19,5453.05,5
2025-12-23 08:00:00+00:00,2025-12-24 00:00:00+00:00,NZDUSD=X,4h,fx,short,sl,0,-1.0,0.0835,-1.0835,54.53,-59.09,5393.97,5
2025-12-23 14:30:00+00:00,2025-12-23 20:30:00+00:00,XLK,1h,etfs,long,tp,1,3.0,0.154,2.846,53.94,153.51,5547.48,5
2025-12-24 00:00:00+00:00,2025-12-24 16:00:00+00:00,USDCAD=X,4h,fx,long,sl,0,-1.0,0.125,-1.125,55.47,-62.41,5485.07,4
2025-12-24 00:00:00+00:00,2025-12-30 20:00:00+00:00,NZDUSD=X,4h,fx,short,tp,1,3.0,0.0529,2.9471,54.85,161.65,5646.72,5
2025-12-24 17:00:00+00:00,2025-12-24 23:00:00+00:00,USDCHF=X,1h,fx,long,sl,0,-1.0,0.1726,-1.1726,56.47,-66.21,5580.5,5
2025-12-24 23:00:00+00:00,2025-12-25 00:00:00+00:00,AUDUSD=X,1h,fx,long,tp,1,3.0,0.4353,2.5647,55.81,143.12,5723.63,5
2025-12-25 00:00:00+00:00,2025-12-25 04:00:00+00:00,BNB-USD,1h,crypto,long,sl,0,-1.0,1.7841,-2.7841,57.24,-159.35,5564.27,5
2025-12-25 08:00:00+00:00,2025-12-26 00:00:00+00:00,USDJPY=X,1h,fx,short,sl,0,-1.0,0.0908,-1.0908,55.64,-60.69,5503.58,5
2025-12-26 00:00:00+00:00,2026-01-07 00:00:00+00:00,AUDJPY=X,1d,fx,short,sl,0,-1.0,0.0288,-1.0288,55.04,-56.62,5446.96,5
2025-12-30 20:30:00+00:00,2025-12-31 14:30:00+00:00,AMZN,1h,us_stocks,short,tp,1,3.0,0.5219,2.4781,54.47,134.98,5581.94,5
2025-12-31 14:30:00+00:00,2025-12-31 15:30:00+00:00,SPY,1h,etfs,long,sl,0,-1.0,0.4704,-1.4704,55.82,-82.08,5499.86,5
2025-12-31 15:30:00+00:00,2025-12-31 16:30:00+00:00,AMZN,1h,us_stocks,long,sl,0,-1.0,0.3281,-1.3281,55.0,-73.04,5426.82,5
2025-12-31 18:00:00+00:00,2026-01-02 14:00:00+00:00,USDCAD=X,1h,fx,short,sl,0,-1.0,0.1522,-1.1522,54.27,-62.53,5364.29,5
2026-01-02 14:30:00+00:00,2026-01-05 14:30:00+00:00,COST,1h,us_stocks,long,tp,1,3.0,0.2201,2.7799,53.64,149.12,5513.41,5
2026-01-05 14:30:00+00:00,2026-01-06 18:30:00+00:00,XOM,1h,us_stocks,short,tp,1,3.0,0.0827,2.9173,55.13,160.85,5674.26,5
2026-01-06 00:00:00+00:00,2026-01-07 00:00:00+00:00,MA,1d,us_stocks,short,sl,0,-1.0,0.0468,-1.0468,56.74,-59.4,5614.86,5
2026-01-06 19:30:00+00:00,2026-01-07 14:30:00+00:00,COST,1h,us_stocks,short,tp,1,3.0,0.1736,2.8264,56.15,158.7,5773.56,5
2026-01-07 00:00:00+00:00,2026-01-08 00:00:00+00:00,AVGO,1d,us_stocks,short,tp,1,3.0,0.0516,2.9484,57.74,170.23,5943.79,4
2026-01-07 00:00:00+00:00,2026-01-09 00:00:00+00:00,MSFT,1d,us_stocks,short,tp,1,3.0,0.0791,2.9209,59.44,173.61,6117.4,5
2026-01-07 14:30:00+00:00,2026-01-08 14:30:00+00:00,HD,1h,us_stocks,short,sl,0,-1.0,0.083,-1.083,61.17,-66.25,6051.15,5
2026-01-08 00:00:00+00:00,2026-01-14 00:00:00+00:00,NVDA,1d,us_stocks,long,sl,0,-1.0,0.0568,-1.0568,60.51,-63.95,5987.2,4
2026-01-08 00:00:00+00:00,2026-01-13 00:00:00+00:00,BNB-USD,1d,crypto,long,tp,1,3.0,0.2242,2.7758,59.87,166.19,6153.39,5
2026-01-08 14:30:00+00:00,2026-01-08 15:30:00+00:00,WMT,1h,us_stocks,long,tp,1,3.0,0.1192,2.8808,61.53,177.27,6330.65,5
2026-01-08 16:00:00+00:00,2026-01-09 12:00:00+00:00,JNJ,4h,us_stocks,long,sl,0,-1.0,0.1982,-1.1982,63.31,-75.86,6254.8,5
2026-01-09 00:00:00+00:00,2026-01-20 00:00:00+00:00,NG=F,1d,commodities,long,tp,1,3.0,0.017,2.983,62.55,186.58,6441.38,5
2026-01-09 12:00:00+00:00,2026-01-09 16:00:00+00:00,HD,4h,us_stocks,short,sl,0,-1.0,0.0543,-1.0543,64.41,-67.91,6373.47,5
2026-01-09 16:00:00+00:00,2026-01-12 00:00:00+00:00,EURUSD=X,1h,fx,short,sl,0,-1.0,0.4411,-1.4411,63.73,-91.85,6281.62,5
2026-01-12 00:00:00+00:00,2026-01-13 00:00:00+00:00,XLF,1d,etfs,long,sl,0,-1.0,0.0387,-1.0387,62.82,-65.25,6216.37,5
2026-01-13 00:00:00+00:00,2026-01-19 00:00:00+00:00,AUDJPY=X,4h,fx,short,tp,1,3.0,0.054,2.946,62.16,183.13,6399.51,3
2026-01-13 00:00:00+00:00,2026-01-14 00:00:00+00:00,CVX,1d,us_stocks,short,sl,0,-1.0,0.0479,-1.0479,64.0,-67.06,6332.45,4
2026-01-13 00:00:00+00:00,2026-01-20 00:00:00+00:00,MA,1d,us_stocks,long,sl,0,-1.0,0.038,-1.038,63.32,-65.73,6266.71,5
2026-01-14 09:00:00+00:00,2026-01-14 10:00:00+00:00,BZ=F,1h,commodities,short,sl,0,-1.0,0.2674,-1.2674,62.67,-79.42,6187.29,4
2026-01-14 10:00:00+00:00,2026-01-14 13:00:00+00:00,AUDUSD=X,1h,fx,long,sl,0,-1.0,0.1643,-1.1643,61.87,-72.04,6115.25,4
2026-01-14 12:00:00+00:00,2026-01-16 12:00:00+00:00,COST,4h,us_stocks,short,sl,0,-1.0,0.0815,-1.0815,61.15,-66.13,6049.12,5
2026-01-14 14:30:00+00:00,2026-01-14 15:30:00+00:00,COST,1h,us_stocks,short,tp,1,3.0,0.2603,2.7397,60.49,165.73,6214.85,5
2026-01-14 15:30:00+00:00,2026-01-15 14:30:00+00:00,TSLA,1h,us_stocks,long,tp,1,3.0,0.1329,2.8671,62.15,178.19,6393.04,5
